target,id,date,query,user,text
4,1556337397,Sat Apr 18 22:27:25 PDT 2009,NO_QUERY,gracefallson_me,is the Birthday Girl 
0,1977303251,Sat May 30 20:38:29 PDT 2009,NO_QUERY,kobraman88,@sophiedee now whats the best way to make anal a clean and pain free experience coz it hurts my girlfriend sometimes 
0,2267093122,Sun Jun 21 09:36:49 PDT 2009,NO_QUERY,OmegaPi212,is sad that the weather for the week is now rain 
4,2058639151,Sat Jun 06 15:20:17 PDT 2009,NO_QUERY,TanyaEdwards27,"@twitted4ya Hey you!  So, where are your seats?  How was it?  Did Joe flirt with you again?  Details please!  "
4,1966374330,Fri May 29 17:39:00 PDT 2009,NO_QUERY,MsVitch,@mochadad im always ready for a good time 
0,2204605111,Wed Jun 17 02:39:27 PDT 2009,NO_QUERY,no1cheesecake,diet day 1:  tea without 2 sugars is no tea at all... 
0,2262572254,Sat Jun 20 22:46:53 PDT 2009,NO_QUERY,gabiib,@desrosiers i cant wait to see your picture with out hb couple and know about everything yhigrlhelrhgiolhegb 
0,1974603269,Sat May 30 13:28:18 PDT 2009,NO_QUERY,BrentWelch,"Afternoon nap got interrupted by 3 panic attacks in 12 minutes... not a pleasant way of waking up, I'll tell ya "
4,1550936392,Sat Apr 18 07:41:01 PDT 2009,NO_QUERY,fikriesuffian,Im downloading some songs 
0,2327294196,Thu Jun 25 08:09:56 PDT 2009,NO_QUERY,kcrox,@LaurenConrad Hey LC!! Could u like give me a copy of your book? I'm from a 3rd world county and can't afford it. Not available in here 
4,2016679844,Wed Jun 03 07:11:03 PDT 2009,NO_QUERY,shutupmeg,(@seanadair) shut up ciara is opening for britney  London in 3 days !!!
0,1822454673,Sat May 16 19:37:00 PDT 2009,NO_QUERY,clarenorton,can't sleep  again 
0,1972078305,Sat May 30 08:30:53 PDT 2009,NO_QUERY,Jessieface823, i have a cold!
0,1694120559,Mon May 04 01:10:44 PDT 2009,NO_QUERY,stencilboy,Monday monday....and its raining!!!!!  I feel ok...bring me tea bring me coffee!!!
4,2176325770,Mon Jun 15 03:33:51 PDT 2009,NO_QUERY,VeryScott,There's nothing like driving to work with the sunroof open at 4:30 in the morning! 
0,1573887077,Tue Apr 21 03:19:31 PDT 2009,NO_QUERY,jas186,summers almost gone 
0,1825475785,Sun May 17 05:50:08 PDT 2009,NO_QUERY,blackbearduk,"@3en were running out of pubs, that will end up as flats probably "
4,1958074964,Fri May 29 02:34:29 PDT 2009,NO_QUERY,amys_bus_ticket,@Cynnergies  i relented and got 'the deck' ...now i need the  under the table tipsNtricks to do more than groups 
0,1984414559,Sun May 31 15:03:45 PDT 2009,NO_QUERY,thiNkbLue43,@Devil_Gonzalez I'm going up north 4 a wedding!!! 
4,1989704631,Mon Jun 01 02:30:44 PDT 2009,NO_QUERY,ezyblogger,@blogyourworld Thanks Mark 
4,1932926205,Tue May 26 22:33:07 PDT 2009,NO_QUERY,AyYoDaph,"@stacialove texting Aleks is off my to do list, butthole "
0,2251188530,Sat Jun 20 02:42:48 PDT 2009,NO_QUERY,barbsrad,@undeuxtroisgo I HATE that! 
0,2215498132,Wed Jun 17 18:13:23 PDT 2009,NO_QUERY,Kat5Rescue,@fupster omg I looked at the pic  I should never do that. Do you know how much time Joyce has? I will repost her asap to other outlets
0,1557748220,Sun Apr 19 05:49:08 PDT 2009,NO_QUERY,shuvro_shuvro,needs to study for QA!!.... gonna fail surely 
4,2052639803,Sat Jun 06 01:27:11 PDT 2009,NO_QUERY,Amandachia,Going for stingray at clementi later to eat!  RWAR.
0,2324485808,Thu Jun 25 03:16:31 PDT 2009,NO_QUERY,oh_the_irony,@FrazzleYeah lololol how insanely impolite and horrible did i sound?! ahah.  bad me.
4,2069606408,Sun Jun 07 16:11:13 PDT 2009,NO_QUERY,Rojanlovesyou,@Lisa_Veronica  lisaaa my dear i love your twitter background!.....you look flawless and gorgeous! &lt;33333333333333333 
4,2013828381,Tue Jun 02 23:41:22 PDT 2009,NO_QUERY,pat_sison,@xVAHx Hi! Please say hi to me. 
0,2302832433,Tue Jun 23 17:21:27 PDT 2009,NO_QUERY,shea08,Still wishing she was at church camp.  
4,2064687491,Sun Jun 07 06:55:35 PDT 2009,NO_QUERY,mandeevang,arm hurts from painting but now our bathrooms r slate blue 
4,1693786600,Sun May 03 23:46:41 PDT 2009,NO_QUERY,jessicabreezy,@MikeSheaAP here's a vid of 3oh!3s new song performed at the 4/2/9 ap tour. just uploaded it.  http://tinyurl.com/csvyhu
0,1997519657,Mon Jun 01 16:59:44 PDT 2009,NO_QUERY,xxshruthixx,Fixing my layout. 
4,1977304961,Sat May 30 20:38:46 PDT 2009,NO_QUERY,Girly923,"Goodnight, Twitter... I've got a hot date w/ my pillows. "
0,2257473931,Sat Jun 20 14:23:38 PDT 2009,NO_QUERY,sexiikake,Heeaddingg to work I dread it 
0,2248799070,Fri Jun 19 21:12:09 PDT 2009,NO_QUERY,kv89,"Packing.. last day in Wuhan.  Leaving tomorrow morning for Nanjing, Suzhou, Shanghai and.. Pittsburgh.."
4,1880344919,Fri May 22 00:54:50 PDT 2009,NO_QUERY,GreenEarthVA,Busy with transcription today  www.greenearthvirtualassistance.com
0,2206895266,Wed Jun 17 07:12:11 PDT 2009,NO_QUERY,haylesbear,@strungoutwire have you gotten your  iPhone update yet? I tried and nothing happened 
4,2061801903,Sat Jun 06 21:38:53 PDT 2009,NO_QUERY,HolleyMaher,So the widget has 133 views and only 58 embeds?? Dudes. STOP STARING AT IT AND EMBED IT. Please  http://tinyurl.com/ojfeok
0,2300227832,Tue Jun 23 13:53:21 PDT 2009,NO_QUERY,missdeex0,@KevinEdwardsJr yeah i feel you lol but you said you was gunna follow me when you went live and you still didnt 
0,1558976329,Sun Apr 19 09:55:25 PDT 2009,NO_QUERY,chadfl2la,"really tired of bein sick   tried to watch KINGS on NBC, not feelin it...snoozy, I see why they are on choppin block"
0,2231062714,Thu Jun 18 17:59:45 PDT 2009,NO_QUERY,SAWilliams2,"After a month, moving from the living room couch/my sister's room in a sleeping bag back to my own room. Time to accept the dreaded truth "
4,1978473369,Sat May 30 23:28:03 PDT 2009,NO_QUERY,TonyMadBony,"love, nothing more than love. it's everywhere nowadays. "
4,2006145943,Tue Jun 02 10:43:37 PDT 2009,NO_QUERY,Candy73,@ColorblindFish Nice pic!!! I like that look 
0,1880406507,Fri May 22 01:07:40 PDT 2009,NO_QUERY,viherrera,wow. mercury in retrograde. effin sucks.. My mailbox stopped working for 4 days. 
0,2202436692,Tue Jun 16 21:47:39 PDT 2009,NO_QUERY,Danman2587, this suks xboxlive is dwn
0,1968696207,Fri May 29 22:00:18 PDT 2009,NO_QUERY,tiskatiexo,Angels lost again 
4,2054022958,Sat Jun 06 06:21:23 PDT 2009,NO_QUERY,myinspiredheart,@AlliWorthington   mmmmm!  
0,2069580887,Sun Jun 07 16:08:23 PDT 2009,NO_QUERY,K8LovesN8,Nathan just left to go teach a drumline camp 
0,2049338151,Fri Jun 05 16:42:24 PDT 2009,NO_QUERY,thatselbert,@lifeontheedges My work day starts at 7:30   Can't do it.
4,2052142306,Fri Jun 05 23:47:21 PDT 2009,NO_QUERY,buff3,"i must admit, i look pretty amazing in a toga.  there will be photos tomorrow.  "
0,2328852635,Thu Jun 25 10:03:49 PDT 2009,NO_QUERY,EmilyYum,My house = powerless. 
0,2191764906,Tue Jun 16 05:55:46 PDT 2009,NO_QUERY,aEspigares,@mariaam1004 http://twitpic.com/7ht3a - Incredible pic! I'd have to be there but I couldn't  thanks for posting that!
4,1751252453,Sat May 09 19:01:05 PDT 2009,NO_QUERY,Sideache,@Cassivellaunus Friends in Ent Industry have said it was really really good.  Hopefully I can convince my wife into a date night  #hhrs
4,1977373170,Sat May 30 20:50:36 PDT 2009,NO_QUERY,FiredrakeNemmy,"@Zyleeth oooh!  Awesome, we must exchange friend codes "
0,2262137463,Sat Jun 20 21:57:19 PDT 2009,NO_QUERY,jaykrum,Long day  want to go to bed really badly lol
0,1573386162,Tue Apr 21 00:56:03 PDT 2009,NO_QUERY,dani_talks_lots,Wishing I was at th Supernatural Convntion 
0,1572984635,Mon Apr 20 23:16:04 PDT 2009,NO_QUERY,shwiggityshwoah,anxiety attack..     fuck this...
0,2067152060,Sun Jun 07 11:50:30 PDT 2009,NO_QUERY,lewisholland,@emjwhaling i saw you walk past jd but i was talking to some random bloke 
0,2060163945,Sat Jun 06 18:22:58 PDT 2009,NO_QUERY,TiffyLaw,@e2raw Cause` everyone is!!!!!!! 
4,2176196420,Mon Jun 15 03:11:26 PDT 2009,NO_QUERY,th1_tha,Watching spongebob squarepants!!  
4,1989175983,Mon Jun 01 00:36:06 PDT 2009,NO_QUERY,erikarose21,"@HotMess4CCNK Yup, it is pretty strange  I went to Guam when I was 8 for Christmas and it was wierd calling home and it was still Xmas eve"
4,1559483358,Sun Apr 19 11:15:33 PDT 2009,NO_QUERY,aprilpowell14,@diana_music aww get well soon diana  x enjoy being creative LOL  x
0,1999802607,Mon Jun 01 20:51:01 PDT 2009,NO_QUERY,bjphilbe,No nba + no new tv shows = in bed before midnight 
0,1559256430,Sun Apr 19 10:40:17 PDT 2009,NO_QUERY,FreyaCassiopea,Everytime I put my hand into my box of roses I get a strawberry dream 
0,2220401534,Thu Jun 18 02:59:10 PDT 2009,NO_QUERY,elheloo,I'm  coze we didn't win the match that was with Spain yest......
4,1970710781,Sat May 30 04:56:16 PDT 2009,NO_QUERY,megan_spfan,editing pictures on picnik  
0,2057559034,Sat Jun 06 13:13:45 PDT 2009,NO_QUERY,girlsaloudmedia,@namecheap Spain - thats a guess 
0,2198308408,Tue Jun 16 15:53:50 PDT 2009,NO_QUERY,dear_marla,nothing to do after work  i feel incredibly lame.....hmm... what decade would you like to live in??
0,2202473017,Tue Jun 16 21:51:20 PDT 2009,NO_QUERY,AngieMarie123,@officialTila i missed the chat  are you gonna go live again?  can you maybe make a time where you go live all the time?
0,1982132590,Sun May 31 10:35:33 PDT 2009,NO_QUERY,Missjademusic,Twitter won't let me update my photo 
4,2069622817,Sun Jun 07 16:13:02 PDT 2009,NO_QUERY,annATL,@Woahitssarah HAHAHA ANN is better but you're up there 
4,2055368663,Sat Jun 06 09:11:20 PDT 2009,NO_QUERY,GirlTornado,@emilyoftexas Oh I've been lookin at all his pics!    And he is wayyyy cuter with a hat.  *grin*
4,1970380009,Sat May 30 03:37:54 PDT 2009,NO_QUERY,alyciaTAMARA,2 shots and 1 jelly shot down. many many more to go. 
4,1993227882,Mon Jun 01 10:02:17 PDT 2009,NO_QUERY,pixie658,"@sith_lord_goz Yes, yes, we are indeed tweetsters.  "
0,2328082038,Thu Jun 25 09:08:48 PDT 2009,NO_QUERY,kelsieblake,@stephlandry awh poop  i hope you feel better.
0,1565393970,Mon Apr 20 06:39:04 PDT 2009,NO_QUERY,errantx,and 5000 bounces in my spam folder. jesus! 
0,1986216179,Sun May 31 18:30:20 PDT 2009,NO_QUERY,iLoveElleB,@lushiisleo ugggh!! Me too!! I tried to sleep thinking I'll wake up to something but not wat I want!! We gotta distract ourselves! Lol 
0,2241668424,Fri Jun 19 11:13:55 PDT 2009,NO_QUERY,8Mandy8,@shelby53094 It is!!!!! I just worry that the computer will crash and loose everything!  That's why I love the flash drives!!!!!
0,2258165207,Sat Jun 20 15:29:22 PDT 2009,NO_QUERY,casket4mytears,Why must I only like rare and expensive video games? Found two I want badly... 70 each! 
4,1793397407,Thu May 14 02:32:13 PDT 2009,NO_QUERY,jebbietantan,@TurnbullMalcolm: 'off to the Chamber.' ....of Secrets? 
4,1880812623,Fri May 22 02:35:40 PDT 2009,NO_QUERY,wenovski,In one day 25 design thinkers became a WENOVSKI member. Not bad   join us at http://wenovski.ning.com
0,2237958351,Fri Jun 19 06:37:02 PDT 2009,NO_QUERY,limpit,I need a Motion Plus.. what's the cheapest deal anyone has found as I'm broke at the moment 
0,2247303797,Fri Jun 19 18:53:55 PDT 2009,NO_QUERY,Ithildyn,@bhdonovan I really wish I did too 
4,1967250094,Fri May 29 19:14:17 PDT 2009,NO_QUERY,Sagal_Saeed,@TheRealJordin well we can't have you voiceless we need you this summer. Consider your seritweet considered 
0,2243044544,Fri Jun 19 12:57:22 PDT 2009,NO_QUERY,aberpercwm,i have had a awsome day but now im feeling really low 
4,1675720434,Fri May 01 20:10:28 PDT 2009,NO_QUERY,chrisazzopardi,"@eyrockorsuck Gosh, that would be too good to be true, John! Good luck with getting the tour together ï¿½ï¿½can't wait to see Martina in MI "
0,2177918508,Mon Jun 15 06:54:56 PDT 2009,NO_QUERY,bellanyc1,me no fewl goods.  failwhales.
4,2049244052,Fri Jun 05 16:32:41 PDT 2009,NO_QUERY,_shona,"wow. drunk, SUCH A FUNNY NIGHT.  i love my friends so much (L) it really saddens me that i'm not gonna see them as much next year  &lt;3"
4,2053443531,Sat Jun 06 04:34:27 PDT 2009,NO_QUERY,jk12324,Orange FINALLY gave me my rewards for this month and refunded me Â£13.05 for the first month 
4,1822649307,Sat May 16 20:03:58 PDT 2009,NO_QUERY,lostkiwi,"Where ever I go now I'm making an effort to hang out with my fellow illegals, and fully experiance the life in the shadows "
4,1971908057,Sat May 30 08:09:19 PDT 2009,NO_QUERY,ajaschmidt,"Getting my nails done, Chinese take-out, Night at the Museum 2 and then the dance "
0,2051232168,Fri Jun 05 21:15:14 PDT 2009,NO_QUERY,garrett1707,Wow this sucks my gpa is in the hospital I hope he is ok!!! 
0,1565722780,Mon Apr 20 07:24:43 PDT 2009,NO_QUERY,steffiplotz,"Good luck to Lendel, Jason, Graeme and Sasha for tonight's elimination show, don't want to see any of you go "
4,1969948698,Sat May 30 01:50:49 PDT 2009,NO_QUERY,cameranlegassi,time for bed.. long day! xoxo i'll figure this out in the morning 
0,2202042568,Tue Jun 16 21:09:10 PDT 2009,NO_QUERY,bashywah,@walsgiggle yeaa the fucked up tudong girl 
4,2000684584,Mon Jun 01 22:41:53 PDT 2009,NO_QUERY,davericson,"Flour tortilla+ fried pork+honey bbq sauce+cool chip doritos, roll it up = BAMMMMBBB! And some orange soda to wash it down "
4,2063555468,Sun Jun 07 03:08:04 PDT 2009,NO_QUERY,carmenusha3,follow @AnyaCyrus 
0,1971456114,Sat May 30 07:09:18 PDT 2009,NO_QUERY,justaingg,"FML, I have to go on this stupid field trip WITHOUT anymusic. "
4,1978758531,Sun May 31 00:22:09 PDT 2009,NO_QUERY,ashmytash,@1BUSINESS woot woot! you in the hhhoouuusseee! 
0,2231415108,Thu Jun 18 18:30:53 PDT 2009,NO_QUERY,mspecht,"online at LAX in Qantas Club, 4 hour wait for my flight "
0,1827139670,Sun May 17 10:04:35 PDT 2009,NO_QUERY,Joyceegurl,had crabs and donuts tonight when i realy shudnt..  just cant help it. (sigh)
0,1680234476,Sat May 02 11:12:40 PDT 2009,NO_QUERY,uhohzombie,I wish I could wake up early again. 
4,1823384504,Sat May 16 21:49:49 PDT 2009,NO_QUERY,thisisannaa,Just finished watching videos on youtube. *coughkevjumba&amp;happyslipvideoscough*. LOL. kaaays. I'm odd to bed. see you guys tomorrow. 
4,1979899054,Sun May 31 04:57:05 PDT 2009,NO_QUERY,kimcfly,"@hannmcfly hahaa. yukk, i hate spicy. and im glad you love harry more  i just had a ham butty. nice and simple haha"
0,2003089031,Tue Jun 02 05:51:19 PDT 2009,NO_QUERY,jennifer_davies,I WANT A REPLY FROM @TomFelton ! 
4,1677720294,Sat May 02 03:37:02 PDT 2009,NO_QUERY,playbunnyjade,day6 no cigs today is a sunny day so going to mates chill out and most the most of the sun 
0,2000671710,Mon Jun 01 22:39:56 PDT 2009,NO_QUERY,lexitheamazing,@AnarborGreg So my day just got ruined. You guys get back to cali two days after I leave. 
0,2228139452,Thu Jun 18 14:04:06 PDT 2009,NO_QUERY,haleykae,I got a headache  ouch!
4,2052181659,Fri Jun 05 23:54:40 PDT 2009,NO_QUERY,Bruno108,@joshtastic1 thx 4 following back 
4,1982349740,Sun May 31 11:01:58 PDT 2009,NO_QUERY,HollywoodByron,i'm taking a shower then i'm going to work @ AMC Movie Theatre later everyone i start work @ 3PM 
4,1573597499,Tue Apr 21 01:56:05 PDT 2009,NO_QUERY,sanne_avalily,"@TGeorgeSand Re: The reading - Yes, I will do it again. "
0,1979052494,Sun May 31 01:26:48 PDT 2009,NO_QUERY,xHollyy,I haven't done my maths homework yet. I've been too busy and i forgot about it. And now i am stuck with having to find my maths text book 
0,2253440146,Sat Jun 20 08:10:22 PDT 2009,NO_QUERY,Boobiex3,"in the car boreeedddddd , rain rain qo away "
0,2241580034,Fri Jun 19 11:07:22 PDT 2009,NO_QUERY,radioruthee,@JamelaV oh do you know why she didn't talk to you? 
0,2225105559,Thu Jun 18 10:19:03 PDT 2009,NO_QUERY,AshMic1215,The only thing I hate about being off from school is that there is never anything good to watch on tv! 
0,1563719064,Sun Apr 19 23:58:10 PDT 2009,NO_QUERY,Jamash,@harisn and these has been not a single drop of rain here in Karachi since Long 
0,1933215985,Tue May 26 23:18:06 PDT 2009,NO_QUERY,Bendels,BRB tea time then shower then study 
4,1553240497,Sat Apr 18 13:44:27 PDT 2009,NO_QUERY,WirthDesign,"Hey if anyone need vinyl decals cut of web addresses or logos etc let me know, I will give you a good price "
0,2192368807,Tue Jun 16 06:56:02 PDT 2009,NO_QUERY,k_bright,@CarolinaDiva09 lol cloudy and 87 here on thurs but 99 on friday 
0,2203205251,Tue Jun 16 23:14:27 PDT 2009,NO_QUERY,davidmassacre,@zilch need the card to make cash to hand out cash rewards 
0,1678563655,Sat May 02 07:05:48 PDT 2009,NO_QUERY,betsymaebartlet,@ddlovato lol it's okay though it saves you in case she was mean 
0,2057459598,Sat Jun 06 13:02:42 PDT 2009,NO_QUERY,twinklette,@mauhra it has this opening that leads out to a catwalk with no door  hard to explain loft was designed by this artist guy...
4,2012972199,Tue Jun 02 21:39:10 PDT 2009,NO_QUERY,Scott_Schwartz,@leilay Been doing logos and websites for years. Would love to help. Direct Message me! 
0,2051979771,Fri Jun 05 23:18:49 PDT 2009,NO_QUERY,Flyy_Britani,well im bout to go lay it down !!! not feeling to well...  leave a message. or AIM me &quot;Honeydiipboo&quot; goodnite.
4,1686617479,Sun May 03 06:09:17 PDT 2009,NO_QUERY,fantasybeader,"Hello everyone  Its raining here, yuk.  But I hope everyone has a wonderful Sunday "
4,1967041191,Fri May 29 18:51:59 PDT 2009,NO_QUERY,jjxo27xo,At the studio....of course 
0,1833858300,Mon May 18 00:42:37 PDT 2009,NO_QUERY,LissyLoooo,If only I was rich and could of afforded to go on the NKOTB cruise. 
4,2004625316,Tue Jun 02 08:29:35 PDT 2009,NO_QUERY,kauno,"@kimtralto ooh, i'd love to get a dreamwidth invite code. i've been curious of the site for a very long time now "
4,2193345939,Tue Jun 16 08:19:58 PDT 2009,NO_QUERY,citizenziggy,@dundas square. TO thanks @wirelesstoronto btw:  u should put witelrsstoronto.ca as the SSID  http://twitpic.com/7jnmz
4,1995385031,Mon Jun 01 13:24:21 PDT 2009,NO_QUERY,chloethelwell,@imMaroca Not alot! Watching tele!  I'll be going to be soon! 9:25 PM here. Are you doing much? xxxx
4,2186034955,Mon Jun 15 18:15:45 PDT 2009,NO_QUERY,leticialicous,"with tyrah and taylar, "
4,1574007416,Tue Apr 21 03:52:02 PDT 2009,NO_QUERY,xFrankieMonster,@jasminezarasani I'm glad you like it 
4,1969040703,Fri May 29 22:52:18 PDT 2009,NO_QUERY,WeRespectMiley,@ddlovato i loooove you demerzz 
0,2000929645,Mon Jun 01 23:21:00 PDT 2009,NO_QUERY,Aly3s0n5,@hannuhhhx3 I just ate &amp; drank 
0,1980451610,Sun May 31 06:47:01 PDT 2009,NO_QUERY,Leighkid,"@x_kcm87_x it was ok, she didnt really talk to me  i felt like i was just sitting in on a private convo between her&amp;jason...oh well...."
4,1753760267,Sun May 10 03:18:03 PDT 2009,NO_QUERY,shortword,@murrion nope.. sliverlight is client a side tech 
4,2056754322,Sat Jun 06 11:43:53 PDT 2009,NO_QUERY,SELdemiROCKS,TEMI=Trace+Demi...hahaha I luv this couple..and I think they're really dating.. 
0,2246125040,Fri Jun 19 17:07:47 PDT 2009,NO_QUERY,skiperella,@zocore why zo? 
4,2015281019,Wed Jun 03 04:13:52 PDT 2009,NO_QUERY,frujo,"But, I listen to Jack Johnson and work and it is calmin' me down "
4,1827008437,Sun May 17 09:47:42 PDT 2009,NO_QUERY,OhSoSqueamish,Finally hooommmeee... finally have internet.... life is goood 
4,1835592357,Mon May 18 06:20:13 PDT 2009,NO_QUERY,Mark_H_Swansea,"#oslibeu09 Nick winding up.  We're on next.  Back in 20 mins,or earlier if we bomb "
4,1982702497,Sun May 31 11:44:05 PDT 2009,NO_QUERY,AshtonDLewis,Little 5 points with kyle. 42 degrees 
4,2046614148,Fri Jun 05 12:26:20 PDT 2009,NO_QUERY,Mikespencer1,Ok we have a rollover on our hands this evening!! Good luck everyone!! BBC1 11ish!! 
4,1834839947,Mon May 18 04:22:13 PDT 2009,NO_QUERY,LBWcomms,@MandyPandy32 Good idea  Think I'll just pour it into a glass and get sozzled!
0,1558758077,Sun Apr 19 09:19:08 PDT 2009,NO_QUERY,mcflygirly228,@bethh_kidd your soo lucky you get to dye your hair. my mom won't let me dye my hair 
